,dir,time,mass,a,e,i,O,o,M,diskmass,alpha,simID,radius
3505,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run14,9999999.99977,3.527027e-07,1.16173,0.34471,10.16674,282.11246,220.55182,217.3186,-999999,-999999,45,0.340414428278
3515,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run14,9999999.99977,2.439493e-07,1.53974,0.534521,13.88356,38.23616,130.23632,92.2255,-999999,-999999,45,0.289998171773
3519,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run14,9999999.99977,1.783998e-07,1.62282,0.109429,20.96996,342.06084,230.88663,314.51479,-999999,-999999,45,0.253108096024
3522,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run14,9999999.99977,2.020962e-07,1.6522,0.453624,18.15746,137.21066,251.78856,114.29945,-999999,-999999,45,0.26721172361
3533,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,9.718045e-06,0.04052,0.171213,2.11235,84.48351,165.71379,335.11079,-999999,-999999,46,1.62201154581
3542,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,1.336052e-05,0.07709,0.079274,1.23166,256.45593,331.22049,210.90688,-999999,-999999,46,1.85502426003
3548,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,1.318271e-05,0.13338,0.046721,1.11113,76.43476,82.53234,58.59605,-999999,-999999,46,1.7723099495
3552,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,1.235961e-05,0.22373,0.038896,2.41954,349.83417,169.93363,359.82597,-999999,-999999,46,1.29715158499
3553,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,7.55767e-06,0.40739,0.073209,0.74366,320.36366,5.48527,229.72086,-999999,-999999,46,1.26892546584
3565,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,2.828429e-07,0.67497,0.104757,22.69319,248.8284,314.16851,289.7522,-999999,-999999,46,0.30926315015
3578,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,2.435359e-06,0.73259,0.089836,7.5408,201.42998,150.83931,229.41824,-999999,-999999,46,0.788601527436
3584,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,2.354113e-07,1.24542,0.160213,28.27456,111.10527,96.73766,263.98603,-999999,-999999,46,0.28554080911
3581,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,4.863869e-07,1.27498,0.08598,8.12887,115.13223,215.59524,325.14069,-999999,-999999,46,0.391464071905
3566,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,1.480583e-07,1.28311,0.578042,23.39482,357.77127,274.03879,99.04962,-999999,-999999,46,0.233402411716
3582,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run15,9999999.99977,2.106456e-07,1.37462,0.239498,14.92723,358.55413,140.69793,204.08617,-999999,-999999,46,0.27206902039
3589,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run16,9999999.99977,8.60535e-06,0.03898,0.054276,4.32562,243.84234,224.21427,350.72825,-999999,-999999,47,1.27842255019
3605,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run16,9999999.99977,1.714932e-05,0.07666,0.081947,4.85073,289.15627,123.25713,202.2949,-999999,-999999,47,2.11990048456
3613,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run16,9999999.99977,8.903947e-06,0.14495,0.095192,1.79754,114.93832,317.26493,8.82703,-999999,-999999,47,1.7256867482
3616,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run16,9999999.99977,1.598944e-05,0.21287,0.047985,3.42053,113.3707,14.93682,69.2388,-999999,-999999,47,1.85104673097
3644,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run16,9999999.99977,1.556787e-06,0.40807,0.274419,13.25022,281.2851,152.76052,263.64375,-999999,-999999,47,0.649179295147
3622,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run16,9999999.99977,6.298857e-06,0.64873,0.039946,3.10539,45.80636,99.01255,178.68743,-999999,-999999,47,1.19204282159
3624,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run16,9999999.99977,8.593169e-07,1.01522,0.165237,7.36431,230.6008,85.58675,310.63513,-999999,-999999,47,0.501369339323
3633,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run16,9999999.99977,3.204998e-07,1.70601,0.328726,12.73957,270.03598,73.03222,83.45944,-999999,-999999,47,0.326534635899
3643,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run16,9999999.99977,1.526987e-07,1.91638,0.681412,39.08165,93.28894,120.97135,249.55793,-999999,-999999,47,0.23655522681
3657,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,1.409437e-05,0.04438,0.039381,6.64205,298.22585,69.48856,106.17771,-999999,-999999,48,1.85536737554
3660,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,9.098861e-06,0.08887,0.078445,6.43307,231.97311,60.6542,247.0799,-999999,-999999,48,1.3496027284
3666,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,1.586001e-05,0.14437,0.057678,2.23712,223.90746,30.31107,245.90607,-999999,-999999,48,2.25464490408
3674,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,1.01549e-05,0.22919,0.04624,5.17632,126.4371,241.92739,258.10593,-999999,-999999,48,1.38352660041
3672,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,5.036851e-06,0.3637,0.084556,1.08013,128.98082,30.72295,37.17491,-999999,-999999,48,1.081616529
3676,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,3.189486e-06,0.61505,0.041481,6.11477,304.78636,5.32733,72.41927,-999999,-999999,48,0.886738875262
3700,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,1.014826e-06,0.95627,0.383522,5.86981,69.29021,178.6006,140.73359,-999999,-999999,48,0.538971373153
3703,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,1.977805e-07,1.36948,0.331761,39.83112,57.28497,329.86265,190.12464,-999999,-999999,48,0.264715616026
3702,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,2.335472e-07,1.38822,0.040342,9.30282,90.4404,72.04272,143.5754,-999999,-999999,48,0.284555535004
3697,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,2.253603e-07,1.39784,0.274878,18.98319,64.48492,238.76191,74.92529,-999999,-999999,48,0.280174820052
3692,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,1.178384e-07,1.40236,0.57827,13.69855,194.75124,323.20962,20.97271,-999999,-999999,48,0.211348133555
3695,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,4.244855e-07,1.47419,0.245284,13.50808,34.17473,78.36433,304.49029,-999999,-999999,48,0.368967396649
3704,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run17,9999999.99977,2.064608e-07,1.74834,0.353103,47.6226,34.35004,226.80859,67.45498,-999999,-999999,48,0.269705656817
3713,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,1.622619e-05,0.04513,0.108297,5.74192,277.84372,259.30134,66.06717,-999999,-999999,49,1.43611523812
3727,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,9.513025e-06,0.09806,0.02302,6.02088,324.3846,154.28852,184.39453,-999999,-999999,49,1.82838486194
3729,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,9.404683e-06,0.14852,0.128757,8.31463,114.29801,355.71086,233.00544,-999999,-999999,49,1.38724529348
3733,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,1.217667e-05,0.21654,0.107446,3.71267,302.49406,147.53251,148.12122,-999999,-999999,49,1.20607574757
3737,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,6.848059e-06,0.33713,0.115018,1.42022,66.28786,111.45127,63.61,-999999,-999999,49,1.35908745433
3739,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,3.76855e-06,0.68489,0.054533,0.99033,170.3767,98.17058,120.75133,-999999,-999999,49,0.953448644937
3765,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,8.223066e-07,0.92458,0.066512,17.63636,19.79077,216.61668,77.65637,-999999,-999999,49,0.491863858169
3758,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,8.41216e-07,1.19097,0.080565,15.73859,112.20343,236.83788,334.24699,-999999,-999999,49,0.496749966105
3766,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,3.846008e-07,1.25733,0.660759,54.72699,204.02989,37.13053,203.40559,-999999,-999999,49,0.353473120148
3750,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run18,9999999.99977,2.643891e-07,1.88663,0.525242,29.00137,169.11569,84.26186,138.77324,-999999,-999999,49,0.300322790436
3777,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run19,9999999.99977,1.279238e-05,0.04366,0.044993,0.55701,236.69331,41.11272,148.61023,-999999,-999999,50,1.58189375417
3788,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run19,9999999.99977,1.236973e-05,0.0858,0.022959,2.10273,266.18443,66.6973,313.33447,-999999,-999999,50,1.60098802865
3792,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run19,9999999.99977,1.030953e-05,0.14095,0.089511,4.55083,159.14283,190.21054,47.38996,-999999,-999999,50,1.7316310707
3791,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run19,9999999.99977,1.328821e-05,0.23037,0.015201,1.81574,294.92803,181.84859,225.23832,-999999,-999999,50,1.5888642513
3798,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run19,9999999.99977,7.281848e-06,0.38214,0.068476,2.02581,110.26748,46.72585,22.79104,-999999,-999999,50,1.23731875801
3830,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run19,9999999.99977,2.661093e-06,0.67998,0.136895,6.01042,343.62424,302.43815,14.07707,-999999,-999999,50,0.819587766049
3824,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run19,9999999.99977,1.298143e-07,0.81686,0.19455,7.99369,304.71898,140.12159,131.96438,-999999,-999999,50,0.220432084546
3829,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run19,9999999.99977,1.058227e-06,1.11632,0.122886,4.12165,27.48083,22.89637,271.81051,-999999,-999999,50,0.548874683801
3832,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run19,9999999.99977,2.634505e-07,1.23563,0.259565,14.14523,66.57912,191.98306,185.13959,-999999,-999999,50,0.299858773569
3836,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,2.691408e-06,0.03043,0.188507,6.95101,137.04677,222.57148,308.50627,-999999,-999999,51,0.823634204869
3842,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,1.485024e-05,0.05472,0.086842,3.30544,40.8982,101.17065,231.9371,-999999,-999999,51,2.02891071821
3853,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,1.555551e-05,0.11871,0.056502,2.16901,325.09872,54.71383,206.45242,-999999,-999999,51,2.05279694034
3861,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,1.463679e-05,0.20534,0.020523,2.84908,108.54823,302.16896,173.92533,-999999,-999999,51,2.26024971772
3862,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,7.38811e-06,0.32478,0.056074,3.33713,235.89605,189.46528,304.55731,-999999,-999999,51,1.4168562044
3892,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,3.789688e-07,0.6879,0.074134,19.90338,95.23706,100.27594,285.15509,-999999,-999999,51,0.351213224304
3871,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,3.168801e-06,0.72381,0.066589,5.75822,262.99429,146.88958,292.09431,-999999,-999999,51,0.88423391585
3873,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,4.480612e-07,1.34465,0.328203,15.93141,13.46198,78.51421,307.15937,-999999,-999999,51,0.377741140033
3891,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,2.114359e-07,1.35796,0.106297,7.84082,165.66349,38.54921,53.16394,-999999,-999999,51,0.272512354374
3893,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,5.392931e-07,2.02107,0.870426,20.50772,192.41794,114.88647,28.26662,-999999,-999999,51,0.409438675128
3885,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run20,9999999.99977,4.395874e-07,3.9716,0.732021,3.90903,263.9973,205.99307,308.78088,-999999,-999999,51,0.374618331245
3903,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run21,9999999.99977,1.483378e-05,0.04469,0.075261,3.29683,342.07256,121.3994,19.88242,-999999,-999999,52,2.41277896791
3911,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run21,9999999.99977,1.19246e-05,0.09213,0.042794,8.51103,278.61461,96.60768,17.3227,-999999,-999999,52,1.76655622137
3925,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run21,9999999.99977,1.881838e-05,0.16579,0.01632,2.20413,244.65899,44.89963,28.8218,-999999,-999999,52,2.83959576578
3916,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run21,9999999.99977,8.224824e-06,0.35874,0.051355,6.50032,30.47863,113.2208,38.17685,-999999,-999999,52,1.41332350942
3927,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run21,9999999.99977,4.798236e-06,0.8879,0.081412,6.77011,134.56711,150.99276,47.5905,-999999,-999999,52,1.05903224968
3955,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run21,9999999.99977,1.92973e-07,1.11845,0.592645,25.00217,222.65232,332.34045,6.4793,-999999,-999999,52,0.261898537979
3934,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run21,9999999.99977,3.348606e-07,3.45202,0.799806,46.32771,120.17615,88.54533,160.67697,-999999,-999999,52,0.332817306268
3961,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,1.659796e-05,0.04572,0.020737,3.53541,55.3541,3.20823,268.64155,-999999,-999999,53,2.43529630511
3970,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,7.187397e-06,0.09621,0.116029,3.26459,289.07601,259.02424,37.99251,-999999,-999999,53,1.4624265171
3979,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,1.573668e-05,0.13866,0.103202,3.03082,237.89495,271.48359,69.90185,-999999,-999999,53,2.30122000251
3974,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,7.258814e-06,0.26329,0.100159,3.08437,194.78488,154.01325,74.05943,-999999,-999999,53,1.41678912225
3984,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,9.879705e-06,0.39195,0.014822,1.24965,90.32514,76.16058,270.19261,-999999,-999999,53,1.34945745737
3987,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,1.607545e-06,0.63905,0.172554,4.18151,28.52326,228.13417,261.39669,-999999,-999999,53,0.658298546152
4013,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,4.174117e-07,1.03234,0.167028,19.21296,14.7191,279.82373,203.47679,-999999,-999999,53,0.366281381392
4004,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,5.257912e-07,1.10805,0.150658,12.41972,116.22364,173.08531,309.03626,-999999,-999999,53,0.404949840805
4015,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,1.964482e-07,1.36297,0.186661,11.9632,265.32438,74.6686,106.64578,-999999,-999999,53,0.263938833965
3999,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,2.07685e-07,1.36511,0.119477,9.18807,101.67371,50.20666,246.11616,-999999,-999999,53,0.27039980289
4014,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run22,9999999.99977,3.137183e-07,3.79034,0.892142,13.25288,285.55578,159.36853,174.00941,-999999,-999999,53,0.3235124752
4024,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run23,9999999.99977,7.852834e-06,0.03873,0.084574,3.47881,352.48213,6.31269,176.9579,-999999,-999999,54,1.3362175426
4027,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run23,9999999.99977,1.465859e-05,0.06522,0.081018,2.89954,258.45277,114.80718,246.48056,-999999,-999999,54,1.78800996303
4038,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run23,9999999.99977,1.682207e-05,0.13992,0.004555,5.24199,68.01526,283.64813,99.11297,-999999,-999999,54,1.64816993055
4043,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run23,9999999.99977,1.388345e-05,0.28081,0.058086,2.2159,189.38873,320.05171,221.47956,-999999,-999999,54,1.35895723972
4045,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run23,9999999.99977,4.946958e-06,0.62605,0.18634,3.6718,234.71443,124.38318,341.91763,-999999,-999999,54,1.07318089478
4069,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run23,9999999.99977,3.331406e-07,0.96417,0.448068,22.92116,321.91504,42.25346,327.4753,-999999,-999999,54,0.332072961529
4065,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run23,9999999.99977,5.971324e-07,1.2492,0.131113,5.42337,190.73839,36.64029,229.7389,-999999,-999999,54,0.427982642304
4072,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run23,9999999.99977,2.631957e-07,1.42567,0.239266,16.19524,295.38836,53.87322,159.74513,-999999,-999999,54,0.299732646568
4058,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run23,9999999.99977,4.097818e-07,10.50227,0.951791,13.77159,16.7727,303.29208,6.32575,-999999,-999999,54,0.363355205094
4091,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,1.163179e-05,0.0407,0.179698,3.40271,245.34922,337.98057,8.39694,-999999,-999999,55,1.35033868718
4095,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,9.489851e-06,0.07781,0.063827,7.10707,228.57445,208.44443,353.72321,-999999,-999999,55,1.63450127417
4102,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,1.619279e-05,0.13633,0.053895,4.02686,2.78956,135.31574,207.2396,-999999,-999999,55,1.61101342752
4107,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,1.226266e-05,0.25897,0.013304,2.7914,67.97023,147.81512,165.76775,-999999,-999999,55,1.9188419947
4104,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,7.190203e-06,0.37665,0.04076,1.8375,264.36134,206.8464,161.5284,-999999,-999999,55,1.2096679116
4114,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,8.536946e-07,0.57324,0.175344,13.34529,135.11119,338.68692,69.83437,-999999,-999999,55,0.499940459737
4129,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,3.482248e-07,0.69083,0.073178,4.27463,341.73897,47.28877,63.61621,-999999,-999999,55,0.338528559138
4128,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,7.918878e-07,0.83256,0.165666,7.70856,106.34748,348.0463,184.71972,-999999,-999999,55,0.483868629914
4138,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,1.880637e-07,0.97896,0.33443,12.27341,22.53644,309.16307,336.93937,-999999,-999999,55,0.258980564421
4125,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,2.618233e-07,1.03314,0.249353,8.87101,92.94843,229.46375,114.13433,-999999,-999999,55,0.299052113249
4134,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,3.971713e-07,1.10808,0.15172,13.62869,215.60971,217.88414,255.64502,-999999,-999999,55,0.358450586821
4132,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run24,9999999.99977,5.436214e-07,1.23731,0.086387,7.81159,181.79591,3.84983,316.80039,-999999,-999999,55,0.410864189017
4147,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,1.162854e-05,0.04176,0.077923,3.21677,149.22486,20.079,304.77029,-999999,-999999,56,1.87913536695
4156,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,1.156255e-05,0.07994,0.040718,2.27617,26.28738,90.21462,4.31185,-999999,-999999,56,1.54353881377
4163,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,1.02647e-05,0.13711,0.086279,2.18393,85.35017,53.42126,272.53619,-999999,-999999,56,1.70963519293
4167,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,1.585044e-05,0.21198,0.037744,0.28208,181.81253,30.61314,104.99545,-999999,-999999,56,1.3235624441
4168,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,5.974614e-06,0.37339,0.101085,2.19207,48.01256,115.94907,178.57145,-999999,-999999,56,1.16496471454
4190,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,3.2765e-06,0.66953,0.061426,5.1104,287.02331,118.61918,328.29042,-999999,-999999,56,0.897176992442
4201,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,1.921622e-07,1.02543,0.463226,1.85937,253.42002,58.06644,250.98328,-999999,-999999,56,0.261419534195
4196,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,6.226408e-07,1.10232,0.225377,7.81238,206.25097,183.80714,208.41351,-999999,-999999,56,0.435837730922
4187,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,2.688559e-07,1.26336,0.332869,13.48582,358.05101,187.4557,117.67566,-999999,-999999,56,0.302518389457
4188,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,1.504498e-07,1.27198,0.446886,23.50428,265.86792,206.08768,211.94587,-999999,-999999,56,0.235034128305
4193,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run25,9999999.99977,3.215727e-07,1.43744,0.35372,12.52078,203.31303,178.96361,76.42117,-999999,-999999,56,0.32700944885
4213,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run26,9999999.99977,1.398939e-05,0.04457,0.11381,2.15805,47.20272,157.17944,70.72362,-999999,-999999,57,1.45831121928
4219,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run26,9999999.99977,9.444059e-06,0.08388,0.022129,3.93232,77.22178,10.22786,323.05663,-999999,-999999,57,1.27053598653
4226,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run26,9999999.99977,1.640731e-05,0.14528,0.030984,2.18823,34.36152,351.64303,154.84155,-999999,-999999,57,2.0153047936
4234,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run26,9999999.99977,1.409638e-05,0.28529,0.045687,3.9153,198.99027,313.24036,94.65152,-999999,-999999,57,1.25457534394
4233,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run26,9999999.99977,3.807146e-06,0.62418,0.192857,11.11407,313.79017,181.41287,38.63822,-999999,-999999,57,0.957682006361
4265,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run26,9999999.99977,4.797716e-07,1.00513,0.277025,29.64869,101.91426,272.8123,35.84156,-999999,-999999,57,0.389140212959
4257,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run26,9999999.99977,3.115655e-07,1.0839,0.39259,13.7853,162.91437,30.21403,335.71724,-999999,-999999,57,0.322545375004
4255,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/20/Run26,9999999.99977,7.834169e-07,1.18054,0.221688,6.23123,149.07038,15.04273,44.76881,-999999,-999999,57,0.481611358294
