,dir,time,mass,a,e,i,O,o,M,diskmass,alpha,simID,radius
8877,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run06,10000000.0,1.191138e-05,1.13712,0.109873,2.1207,79.23727,36.98108,240.572,-999999,-999999,229,1.51378668577
8881,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run07,10000000.0,1.3047e-05,0.06824,0.093701,14.7184,255.32699,338.83746,340.52555,-999999,-999999,230,2.32384452184
8884,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run07,10000000.0,1.534841e-05,0.12653,0.146939,6.32658,160.54656,89.27845,223.89801,-999999,-999999,230,1.51767496273
8889,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run07,10000000.0,1.602357e-05,0.21983,0.060351,4.80583,60.33379,70.02045,163.91967,-999999,-999999,230,1.88534641939
8891,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run07,10000000.0,1.281872e-05,0.31887,0.044817,7.24381,239.66087,197.14074,150.25239,-999999,-999999,230,1.22617591829
8893,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run07,10000000.0,2.719419e-05,0.56198,0.051105,1.43208,81.61317,295.57862,94.93342,-999999,-999999,230,2.4651872135
8895,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run07,10000000.0,1.487941e-05,0.96833,0.091742,5.12348,7.53187,109.14149,310.6066,-999999,-999999,230,1.33861971161
8902,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run08,10000000.0,2.649223e-05,0.08093,0.097172,3.99356,311.42912,36.68794,93.09252,-999999,-999999,231,3.25172240313
8910,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run08,10000000.0,1.165782e-05,0.20173,0.191983,9.80614,23.14591,166.74884,303.30061,-999999,-999999,231,1.76955711034
8906,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run08,10000000.0,4.266313e-05,0.39047,0.035623,1.95189,79.28813,356.10886,228.24925,-999999,-999999,231,3.85689120067
8912,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run08,10000000.0,1.374453e-05,0.74321,0.155181,5.72547,201.83,352.68535,105.95109,-999999,-999999,231,2.10541820187
8911,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run08,10000000.0,1.526728e-05,1.30658,0.147093,2.08313,300.68313,231.93307,227.79916,-999999,-999999,231,1.22125253476
8917,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run09,10000000.0,1.475099e-05,0.06676,0.282358,1.76587,226.26197,229.03883,209.22029,-999999,-999999,232,1.65188174409
8921,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run09,10000000.0,2.060134e-05,0.15383,0.159943,6.71912,36.20157,207.93982,29.77779,-999999,-999999,232,1.97732241529
8923,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run09,10000000.0,3.31346e-05,0.30256,0.064238,3.06629,320.8202,118.32326,310.87719,-999999,-999999,232,2.72777317953
8927,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run09,10000000.0,2.422371e-05,0.70085,0.135515,2.32751,4.17271,207.05692,302.21718,-999999,-999999,232,2.24537273906
8929,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run09,10000000.0,1.162926e-05,1.33051,0.069346,9.72228,158.72507,87.9164,156.86346,-999999,-999999,232,1.37484109946
8934,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run10,10000000.0,1.306234e-05,0.06845,0.151868,9.75184,198.87474,147.68457,10.93749,-999999,-999999,233,1.80659411925
8936,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run10,10000000.0,1.786619e-05,0.13931,0.054244,5.28866,165.61366,348.27677,49.76845,-999999,-999999,233,2.23252673908
8939,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run10,10000000.0,1.307401e-05,0.20144,0.100308,13.49825,218.65861,296.88864,148.78065,-999999,-999999,233,1.69821246603
8943,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run10,10000000.0,3.394879e-05,0.41782,0.039364,3.82507,38.0344,232.69275,199.41978,-999999,-999999,233,3.32197904489
8944,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run10,10000000.0,1.38208e-05,0.75805,0.105549,3.22234,308.74734,270.32092,142.07179,-999999,-999999,233,1.42100467047
8946,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run10,10000000.0,1.826412e-05,1.15788,0.064073,2.86584,30.02656,49.9325,78.94908,-999999,-999999,233,2.04693117394
8948,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run11,10000000.0,9.049467e-06,0.06138,0.120349,3.523,320.87868,250.85909,124.46156,-999999,-999999,234,1.2291912732
8950,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run11,10000000.0,8.466589e-06,0.09835,0.022088,3.86013,292.42372,352.96955,182.40002,-999999,-999999,234,1.45064246893
8954,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run11,10000000.0,2.492645e-05,0.18502,0.02907,5.70696,256.50387,180.1021,8.1145,-999999,-999999,234,2.23532068672
8960,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run11,10000000.0,2.501017e-05,0.35622,0.067625,3.73665,214.14356,219.72759,311.4062,-999999,-999999,234,2.38586919176
8962,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run11,10000000.0,1.31687e-05,0.59166,0.064059,4.66383,43.09011,161.17272,119.30005,-999999,-999999,234,1.47012029502
8963,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run11,10000000.0,2.408248e-05,0.92082,0.046404,2.51986,81.50335,173.56159,178.08383,-999999,-999999,234,2.54436042404
8966,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run12,10000000.0,6.593263e-06,0.0582,0.240152,4.88974,78.25483,58.2421,239.06184,-999999,-999999,235,1.36847125559
8972,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run12,10000000.0,3.031468e-05,0.12073,0.071633,2.5639,154.36079,333.5815,51.13648,-999999,-999999,235,2.48323638138
8974,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run12,10000000.0,2.794208e-05,0.33331,0.019782,1.54838,144.98161,241.45064,104.63725,-999999,-999999,235,2.96510983805
8981,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run12,10000000.0,2.119289e-05,0.59033,0.077913,0.36725,28.53145,258.42705,326.22019,-999999,-999999,235,2.35186127587
8978,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run12,10000000.0,1.105382e-05,0.96836,0.060301,5.71038,275.329,13.77966,68.76762,-999999,-999999,235,1.3443542379
8980,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run12,10000000.0,7.629641e-06,1.55745,0.079044,2.87233,47.78686,258.05847,270.99098,-999999,-999999,235,1.80798550863
8986,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run13,10000000.0,3.261678e-05,0.09391,0.084777,6.19382,0.60116,305.43332,156.26992,-999999,-999999,236,3.08267125412
8990,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run13,10000000.0,1.872738e-05,0.26629,0.101852,7.25226,162.53259,201.31154,264.17203,-999999,-999999,236,2.18777720243
8993,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run13,10000000.0,2.261661e-05,0.41518,0.118426,3.33808,356.66,303.70328,348.94728,-999999,-999999,236,1.89714382055
8998,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run13,10000000.0,1.537359e-05,0.63099,0.078042,6.60498,140.63118,241.00763,244.68942,-999999,-999999,236,2.56178967329
8996,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run13,10000000.0,9.070901e-06,1.48573,0.11679,5.97329,249.55823,193.29309,287.50572,-999999,-999999,236,1.85444410716
9000,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run14,10000000.0,7.572994e-06,0.05993,0.238963,9.83954,41.27434,114.44456,164.28072,-999999,-999999,237,1.92638089254
9005,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run14,10000000.0,1.763036e-05,0.1106,0.153969,6.13236,171.73113,217.17307,74.16067,-999999,-999999,237,1.33404662663
9008,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run14,10000000.0,3.42855e-05,0.24743,0.070293,4.47637,233.66109,307.04939,185.58442,-999999,-999999,237,3.07450228863
9012,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run14,10000000.0,2.520537e-05,0.53642,0.026787,2.1005,308.1938,168.33516,355.40692,-999999,-999999,237,2.66469130427
9017,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run14,10000000.0,1.394657e-05,0.93459,0.070639,4.39144,66.58365,340.02057,336.85962,-999999,-999999,237,1.44804288521
9014,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run14,10000000.0,7.296027e-06,1.34581,0.038547,4.49749,86.29883,45.40034,316.54716,-999999,-999999,237,1.20698182316
9021,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run15,10000000.0,1.948086e-05,0.07615,0.163223,7.7617,34.86415,250.9813,75.49663,-999999,-999999,238,2.38169294496
9026,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run15,10000000.0,2.471124e-05,0.18705,0.012595,2.25441,40.34879,197.3335,167.38327,-999999,-999999,238,2.59998128556
9030,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run15,10000000.0,1.26796e-05,0.30554,0.08729,8.61559,282.24245,328.95456,43.81654,-999999,-999999,238,2.65503869336
9033,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run15,10000000.0,1.47143e-05,0.48864,0.080624,5.41572,16.2092,235.01808,156.66542,-999999,-999999,238,2.04161349119
9032,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run15,10000000.0,1.888364e-05,0.79345,0.070165,1.05757,33.16709,31.46058,102.61231,-999999,-999999,238,1.73584109663
9027,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run15,10000000.0,4.670455e-06,1.51618,0.263348,19.24029,201.92723,192.27305,220.84355,-999999,-999999,238,1.04667652588
9040,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run16,10000000.0,1.753933e-05,0.06807,0.192169,10.47753,31.7344,231.30151,144.03342,-999999,-999999,239,1.65488833799
9043,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run16,10000000.0,1.174969e-05,0.16889,0.108131,7.30717,183.81907,48.29641,223.22277,-999999,-999999,239,1.47743414757
9046,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run16,10000000.0,3.19602e-05,0.24939,0.091322,2.95013,150.98655,34.91645,2.94164,-999999,-999999,239,2.92685837062
9048,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run16,10000000.0,2.01188e-05,0.52608,0.088767,8.00723,348.79762,315.4736,232.3105,-999999,-999999,239,1.53956508062
9050,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run16,10000000.0,1.118501e-05,0.83233,0.176163,5.40029,101.85155,359.20097,124.84452,-999999,-999999,239,1.55322656803
9051,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run16,10000000.0,1.301964e-05,1.45036,0.119527,6.25313,226.07341,25.94917,196.8938,-999999,-999999,239,2.11095285459
9054,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run17,10000000.0,1.671387e-05,0.0685,0.141455,7.90065,111.70967,300.70029,275.32722,-999999,-999999,240,1.72168460461
9060,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run17,10000000.0,3.202665e-05,0.18045,0.105708,6.06104,333.00877,282.9868,228.34165,-999999,-999999,240,2.88155325361
9065,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run17,10000000.0,1.968625e-05,0.39415,0.12006,4.23357,61.56935,81.68706,150.38784,-999999,-999999,240,1.58983316915
9067,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run17,10000000.0,1.756229e-05,0.601,0.09694,2.0975,77.74998,78.73617,177.25766,-999999,-999999,240,1.78269319814
9069,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run17,10000000.0,2.40493e-05,1.00143,0.162601,4.05576,209.74693,359.6406,151.71402,-999999,-999999,240,1.24262877157
9072,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run18,10000000.0,1.094438e-05,0.06352,0.213788,8.58739,13.00245,96.74027,359.05637,-999999,-999999,241,1.4884985435
9076,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run18,10000000.0,2.464689e-05,0.13797,0.094791,5.32908,322.56953,275.21977,10.4546,-999999,-999999,241,2.54824423699
9083,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run18,10000000.0,3.943512e-05,0.34363,0.138693,3.25858,216.53161,329.4696,243.52277,-999999,-999999,241,3.49733079346
9085,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run18,10000000.0,2.361441e-05,0.7076,0.029647,1.44108,317.06128,96.11367,64.74721,-999999,-999999,241,2.57709403274
9086,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run18,10000000.0,9.745652e-06,1.70419,0.172784,6.06066,42.05801,256.23274,51.41028,-999999,-999999,241,1.30924339319
9090,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run19,10000000.0,1.261102e-05,0.06793,0.371065,7.57452,252.12907,248.48065,235.05213,-999999,-999999,242,1.92536422667
9094,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run19,10000000.0,2.358226e-05,0.14267,0.097129,6.41003,176.74088,325.6307,86.25152,-999999,-999999,242,2.24023930877
9099,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run19,10000000.0,3.086659e-05,0.33135,0.133171,2.72799,153.6991,179.51003,324.48238,-999999,-999999,242,3.61459411818
9103,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run19,10000000.0,2.154219e-05,0.64661,0.056955,0.12281,263.4854,307.3491,63.64461,-999999,-999999,242,2.16539696421
9102,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run19,10000000.0,1.038239e-05,1.29329,0.035851,5.38444,355.30406,241.08213,130.38728,-999999,-999999,242,1.5104347693
9105,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run20,10000000.0,5.897134e-06,0.0585,0.166178,7.67591,179.06979,286.45459,74.16882,-999999,-999999,243,1.15837200013
9110,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run20,10000000.0,2.474476e-05,0.11128,0.142859,5.66778,35.71051,99.99812,139.80195,-999999,-999999,243,2.31631448902
9116,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run20,10000000.0,2.616376e-05,0.26521,0.01919,7.93106,333.96965,203.23338,159.93768,-999999,-999999,243,1.76162798187
9120,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run20,10000000.0,2.921466e-05,0.52231,0.031741,3.84962,164.24972,161.90846,158.75205,-999999,-999999,243,1.77732065989
9121,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run20,10000000.0,2.65995e-05,1.08745,0.003147,0.36938,37.61203,3.64726,130.07804,-999999,-999999,243,2.39552864979
9125,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run21,10000000.0,1.46485e-05,0.06866,0.133323,6.96995,49.69778,25.14028,203.24337,-999999,-999999,244,1.72525467486
9129,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run21,10000000.0,3.289312e-05,0.16917,0.063418,8.61421,257.22388,346.9751,36.58592,-999999,-999999,244,3.24534441962
9135,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run21,10000000.0,1.719797e-05,0.37656,0.10879,7.9941,324.00312,113.28576,274.24429,-999999,-999999,244,1.95586102038
9138,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run21,10000000.0,2.1879e-05,0.58037,0.041006,8.48966,73.24508,353.15284,225.38949,-999999,-999999,244,1.41556590058
9139,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run21,10000000.0,2.626109e-05,1.0276,0.079806,4.18065,131.21689,8.83054,153.28121,-999999,-999999,244,2.07283459691
9142,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run22,10000000.0,8.693282e-06,0.06051,0.258955,4.61104,347.01671,261.25696,63.5421,-999999,-999999,245,1.21806122811
9146,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run22,10000000.0,1.675075e-05,0.11205,0.197177,8.63996,332.94146,168.40391,198.26605,-999999,-999999,245,1.79079609781
9151,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run22,10000000.0,3.33117e-05,0.25076,0.014656,1.14135,274.53348,268.91168,207.60533,-999999,-999999,245,2.83561014321
9154,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run22,10000000.0,2.55352e-05,0.49859,0.177637,1.64064,272.59479,272.73024,259.61252,-999999,-999999,245,2.93013547388
9157,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run22,10000000.0,1.583771e-05,1.22034,0.025306,5.86345,133.76946,233.12191,199.02029,-999999,-999999,245,1.70449764442
9164,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run23,10000000.0,2.275883e-05,0.07884,0.05111,8.62513,350.62396,85.33461,261.75062,-999999,-999999,246,2.13307438748
9166,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run23,10000000.0,2.168823e-05,0.17677,0.131435,10.97953,98.27786,138.51108,81.22312,-999999,-999999,246,2.23278126882
9173,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run23,10000000.0,3.69724e-05,0.3929,0.08034,5.41823,219.52483,112.60463,64.2917,-999999,-999999,246,3.21381692984
9175,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run23,10000000.0,1.824442e-05,0.94297,0.127319,1.2712,244.63144,179.30325,24.72416,-999999,-999999,246,1.85032798012
9174,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run23,10000000.0,8.565851e-06,1.50638,0.168695,7.21173,42.63037,12.17112,344.71942,-999999,-999999,246,2.23478377804
9177,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run24,10000000.0,1.156336e-05,0.06689,0.066974,15.29055,53.60109,1.22361,336.22674,-999999,-999999,247,1.3124096508
9181,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run24,10000000.0,2.386108e-05,0.14277,0.069421,2.58492,88.46946,85.44287,162.22118,-999999,-999999,247,2.45864315512
9190,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run24,10000000.0,3.441739e-05,0.33179,0.101948,1.58681,140.15411,36.45959,127.7389,-999999,-999999,247,3.22913339142
9191,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run24,10000000.0,2.13023e-05,0.6253,0.080649,2.61385,1.52129,287.33045,286.64626,-999999,-999999,247,1.90801721597
9193,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run24,10000000.0,1.493145e-05,1.13921,0.086984,3.86879,242.92839,310.28838,86.02801,-999999,-999999,247,2.29458953256
9197,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run25,10000000.0,1.272913e-05,0.06658,0.06024,7.39278,247.89657,136.28168,280.31128,-999999,-999999,248,1.5717713938
9202,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run25,10000000.0,2.664845e-05,0.15386,0.05437,5.18003,193.2687,183.86293,278.93384,-999999,-999999,248,1.59377270951
9204,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run25,10000000.0,1.458057e-05,0.29835,0.070814,3.5653,289.45987,99.60931,57.73891,-999999,-999999,248,1.22975368182
9207,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run25,10000000.0,2.07655e-05,0.40605,0.142889,4.06842,102.78706,353.7694,103.90848,-999999,-999999,248,2.44025632186
9210,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run25,10000000.0,1.08871e-05,0.86707,0.219011,8.08682,337.09786,176.18744,351.81355,-999999,-999999,248,1.94963447777
9209,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run25,10000000.0,1.134005e-05,1.18058,0.086221,3.3626,300.92654,271.63416,317.81829,-999999,-999999,248,1.78866593114
9214,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run26,10000000.0,1.64507e-05,0.07237,0.084654,6.47864,63.09665,283.49317,165.90429,-999999,-999999,249,2.21940176324
9220,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run26,10000000.0,1.55223e-05,0.15256,0.117274,7.31279,288.49821,259.29959,219.28708,-999999,-999999,249,1.77864362765
9222,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run26,10000000.0,2.050503e-05,0.26427,0.163702,2.47495,64.18371,105.25725,100.84853,-999999,-999999,249,1.78255431767
9225,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run26,10000000.0,1.705378e-05,0.42473,0.02224,4.94211,199.66523,339.08809,125.45068,-999999,-999999,249,1.67749463462
9226,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run26,10000000.0,2.703241e-05,0.771,0.039397,2.64906,75.34724,210.47201,110.25327,-999999,-999999,249,3.07236841271
9232,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run27,10000000.0,2.478787e-05,0.08313,0.086174,14.00357,35.75672,317.30562,297.16705,-999999,-999999,250,1.79635609271
9239,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run27,10000000.0,2.510807e-05,0.2204,0.106771,9.30534,225.24181,279.46227,314.95767,-999999,-999999,250,1.86061807365
9242,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run27,10000000.0,4.29697e-05,0.56656,0.089693,5.06824,147.95095,17.99034,211.21799,-999999,-999999,250,3.85849936271
9240,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run27,10000000.0,7.864527e-06,1.50406,0.206552,14.26191,347.58324,79.23218,119.55423,-999999,-999999,250,1.3720533202
9248,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run28,10000000.0,1.933113e-05,0.076,0.072691,9.58116,168.66572,190.42242,65.86547,-999999,-999999,251,1.99927659016
9252,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run28,10000000.0,1.204483e-05,0.16504,0.090407,15.19711,194.35808,182.28759,181.25168,-999999,-999999,251,1.89074125369
9254,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run28,10000000.0,2.739795e-05,0.27561,0.123519,6.43909,357.82787,118.13212,49.59672,-999999,-999999,251,2.68827946436
9256,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run28,10000000.0,2.898392e-05,0.52552,0.114616,3.25885,135.84178,347.57571,1.25123,-999999,-999999,251,2.17953018335
9261,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run28,10000000.0,1.777253e-05,1.06373,0.087627,3.95333,334.88114,48.86489,125.23157,-999999,-999999,251,2.00227787213
9262,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run29,10000000.0,4.957091e-06,0.05545,0.174337,9.17715,68.10248,220.97504,226.35845,-999999,-999999,252,1.07413609345
9264,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run29,10000000.0,1.312166e-05,0.09104,0.114966,6.06694,13.83977,320.25288,198.66741,-999999,-999999,252,2.43770753387
9269,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run29,10000000.0,1.841657e-05,0.1598,0.043533,4.75003,73.40363,232.00135,313.13635,-999999,-999999,252,2.11862255214
9275,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run29,10000000.0,2.723299e-05,0.3165,0.036415,3.73323,99.82466,105.88682,144.64685,-999999,-999999,252,3.06543330098
9276,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run29,10000000.0,2.943509e-05,0.67745,0.017547,4.42678,292.5694,299.20549,119.94372,-999999,-999999,252,2.81267528412
9271,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run29,10000000.0,7.48089e-06,1.2213,0.067628,3.26716,121.11038,96.15299,256.25732,-999999,-999999,252,1.61016690361
9281,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run30,10000000.0,1.432396e-05,0.06882,0.223095,1.44558,302.99762,250.63806,224.08825,-999999,-999999,253,1.4861486964
9287,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run30,10000000.0,1.889429e-05,0.14521,0.117226,11.84702,10.3816,102.79622,60.84187,-999999,-999999,253,1.92286174517
9290,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run30,10000000.0,4.05571e-05,0.32813,0.039627,3.46868,243.23706,226.11231,165.87623,-999999,-999999,253,3.49006542008
9295,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run30,10000000.0,2.011764e-05,0.68582,0.086601,3.88964,117.4453,190.66466,74.63417,-999999,-999999,253,1.97957220232
9296,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run30,10000000.0,1.347743e-05,1.18806,0.051598,1.85807,213.48286,307.23327,119.598,-999999,-999999,253,1.47951798221
9298,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run31,10000000.0,4.05844e-05,0.09286,0.130397,5.49653,327.90997,43.38,288.78285,-999999,-999999,254,3.46591538963
9311,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run31,10000000.0,2.337719e-05,0.34639,0.293652,12.29757,139.08299,146.70222,256.61229,-999999,-999999,254,1.74757950881
9307,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run31,10000000.0,2.949836e-05,0.74221,0.114691,2.14295,73.22655,71.36776,53.02991,-999999,-999999,254,2.6214452601
9312,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run31,10000000.0,1.044112e-05,1.58867,0.155589,8.81165,322.96954,129.73058,152.76023,-999999,-999999,254,1.20117950179
9315,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run32,10000000.0,9.715179e-06,0.06195,0.087949,3.55886,48.14793,0.63109,8.60156,-999999,-999999,255,1.24699767398
9318,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/1.5/50/Run32,10000000.0,8.285459e-06,0.10791,0.134724,5.19707,98.83353,202.88119,60.96206,-999999,-999999,255,1.30144865884
